5,-8.15,-6.25,0.65,-2.45,-2.59,-6.32,-4.05,-20.56,-1.48,0,0,0,0,0,0,0,0.826789,0.045544,-0.530611,0.18084
5,-10.05,-10.04,1,-3.82,-1.98,-7.01,-3.82,-23.7,-4.47,0,0,0,0,0,0,0,0.717893,0.179332,-0.520958,0.425522
5,-9.6,-2.95,0.85,-2.47,-2.27,-5.78,-3.18,9.31,18.51,0,0,0,0,0,0,0,0.615844,0.229171,-0.520848,0.541956
5,-8.9,-7.96,0.62,-3.32,-0.72,-6.6,-4.55,-28.79,-5.15,0,0,0,0,0,0,0,0.523118,0.352477,-0.46416,0.621817
5,-8.81,-8.52,0.77,-2.7,-1.13,-5.5,-1.32,-29.81,-3.71,0,0,0,0,0,0,0,0.37603,0.439504,-0.392632,0.715026
6,-7.81,-5.42,-0.29,-0.17,-3.46,-2.91,87.99,18.66,86.07,0,0,0,0,0,0,1,0.815748,-0.036767,-0.557073,0.151171
6,-10.24,23.89,0.09,15.49,-0.25,11.41,101.5,26,58.25,0,0,0,0,0,0,0,0.658445,0.110908,-0.66885,0.326657
6,-9.96,-3.52,0.63,0.37,4.44,2.18,80.69,9.64,56.1,0,0,0,0,0,0,0,0.591304,0.281985,-0.509273,0.5494
6,-9.3,-0.42,-0.24,2.98,-0.81,6.48,106.38,17.75,81.75,0,0,0,0,0,0,1,0.53175,0.291912,-0.570589,0.553503
6,-9.15,-1.46,0.29,5.16,-0.98,1.77,85.86,18.63,71.9,0,0,0,0,0,0,1,0.413846,0.410541,-0.492515,0.6462
7,-6.75,-0.71,0.35,6.29,86.88,50.28,-5.95,33.9,53.51,0,0,0,0,0,0,0,0.812845,-0.043056,-0.555221,0.170728
7,-9.9,4.26,0.25,8.21,80.99,47.4,-4.31,44.83,41.25,0,0,0,0,0,0,0,0.669389,0.095817,-0.643732,0.358186
7,-9.33,1.9,0.51,5.73,75.76,37.94,12.71,30.67,51.2,0,0,0,0,0,0,0,0.596567,0.257553,-0.556266,0.498919
7,-8.99,6.76,0.4,6.28,84.35,50.77,-3.89,33.1,51.16,0,0,0,0,0,0,0,0.496907,0.331479,-0.542861,0.590273
7,-7.82,-0.65,0.42,4.15,85.01,43.31,-4.46,37.36,49.64,0,0,0,0,0,0,0,0.391378,0.422954,-0.478922,0.662229
8,-7.34,13.23,73.58,23.08,2.94,6.3,-7.86,30.17,4.64,0,0,1,0,0,0,0,0.782386,-0.002474,-0.600695,0.164063
8,-9.25,44.86,91.27,26.64,5.84,11.7,-5.54,25.13,16.82,0,0,0,0,0,0,0,0.622261,0.184761,-0.679403,0.340816
8,-9.06,23.72,73.82,16.43,8.75,5.36,-7.12,34.2,14.08,0,0,0,0,0,0,0,0.583253,0.30703,-0.578353,0.480635
8,-8.8,22.44,72.78,17.95,2.38,7.78,-6.32,34.54,16.61,0,0,0,0,0,0,0,0.469635,0.411469,-0.515999,0.586407
8,-8.69,25.22,77.28,21.78,3.55,8.13,-6.1,33.51,22.9,0,0,0,0,0,0,0,0.376821,0.522592,-0.413563,0.643292
9,85.8,50.45,6.13,5.48,-2.27,-6.54,-9.01,37.81,-0.7,0,0,0,0,0,0,0,0.797371,0.042193,-0.569338,0.195551
9,68.02,53.22,15.69,7,0.94,-3.64,-7.26,34.41,1.16,0,0,0,0,0,0,0,0.649218,0.198425,-0.626937,0.38092
9,16.39,28.5,50,10.68,6.4,0.82,-7.31,36.15,8.97,0,0,0,0,0,0,0,0.584895,0.296325,-0.573455,0.490492
9,59.57,38.69,6.78,4.2,-0.58,-6.78,-8.25,69.81,-1.92,0,0,0,0,0,0,0,0.488765,0.387143,-0.501646,0.599636
9,79.8,33.36,8.48,2.56,-0.63,-6.03,-6.96,57.65,1.28,0,0,0,0,0,0,0,0.383548,0.482244,-0.410082,0.672403
A,76.95,27.89,78.14,34.51,63.1,41.15,87,48.83,-4.97,1,0,1,0,0,0,0,0.777464,-0.23946,-0.531829,-0.158284
A,85.04,30.31,82.47,30.19,59,39.62,79.54,52.61,-3.22,1,0,1,0,0,0,0,0.722119,-0.28806,-0.586006,-0.228283
A,94.43,14.51,79.34,25.8,59.93,25.99,70.79,41.47,-7.66,1,0,1,0,0,0,0,0.643276,-0.468038,-0.430002,-0.42632
A,84.52,41.29,79.71,31.68,63.01,42.71,75.24,43.32,-5.34,1,0,1,0,0,0,0,0.754511,-0.361382,-0.457972,-0.300604
A,92.81,9.71,79.57,21.4,78.01,14.85,84.5,33.36,-8.8,1,0,1,0,0,0,0,0.707694,-0.332307,-0.559539,-0.27265
B,8.21,-0.97,11.55,2.81,4.24,3.53,5.44,55.16,59.67,0,0,1,0,0,0,0,0.773215,-0.318051,-0.510508,-0.195546
B,0.68,-3.23,2.91,5,-4.68,1.86,-5.6,63.45,80.7,0,0,1,0,0,0,0,0.720723,-0.385763,-0.451261,-0.356929
B,1.98,-2.87,4.33,3.75,-2.44,0.5,-5.97,62.25,75.36,0,0,1,0,0,0,0,0.653602,-0.485592,-0.405231,-0.414941
B,-0.4,3.92,3.8,6.08,-4.16,3.77,-5.27,42.16,54.5,0,0,1,0,0,0,0,0.665893,-0.466725,-0.459627,-0.357003
B,-0.36,0.95,4.37,2.79,-2.63,1.42,-6,66.31,89.33,0,0,1,0,0,0,0,0.710058,-0.413685,-0.431543,-0.371723
C,23.33,-6.25,50.91,-0.51,21.34,-1.54,24.91,45.92,20.54,0,0,1,0,0,0,0,0.869305,0.085058,-0.413443,0.25683
C,49.19,-7.37,56.88,3.09,20.17,-1.94,20.9,50.08,18.42,0,0,1,0,0,0,0,0.866043,0.044729,-0.470344,0.163287
C,60.48,-7.68,51.35,2.84,12.65,-2.06,12.29,47.43,13.72,0,0,1,0,0,0,0,0.913034,0.044992,-0.398678,0.072653
C,39.16,-4.14,43.31,0.27,15.37,-0.42,22.97,28.88,18.85,0,0,1,0,0,0,0,0.90614,0.04855,-0.418047,0.042282
C,22.99,-5.18,49.43,0.19,37.05,-1.77,13.83,48.82,22.71,0,0,1,0,0,0,0,0.87031,-0.018471,-0.444457,0.017772
D,2.03,-7.4,59.89,9.56,39.7,6.13,36.34,9.95,8.72,0,0,0,0,0,0,0,0.79045,-0.276121,-0.503047,-0.213716
D,3.96,-7.92,57.43,13.76,32.56,5.24,27.05,34.5,6.29,0,0,0,0,0,0,0,0.773587,-0.331737,-0.403774,-0.358159
D,4.79,-10.45,68.87,5.85,36.8,1.58,24.6,51.93,10.74,0,0,0,0,0,0,0,0.756742,-0.322857,-0.328825,-0.463639
D,1.51,-7.68,55.13,6.74,43.55,4.04,27.88,35.28,10.73,0,0,0,0,0,0,0,0.743822,-0.364633,-0.394976,-0.397152
D,0.76,-7.64,56.27,7.66,47.73,0.97,17.55,51.56,5.4,0,0,0,0,0,0,0,0.786023,-0.248461,-0.422158,-0.377103
E,68.46,16.85,65.77,8.67,46.81,2.73,45.08,45.83,44.55,0,0,0,0,0,0,0,0.855162,-0.22202,-0.420094,-0.206869
E,62.51,23.95,57.06,14.25,41.17,2.71,46.96,38.12,43.2,0,0,0,0,0,0,0,0.829316,-0.280366,-0.337261,-0.346253
E,56.43,21.21,50.21,8.61,30.52,1.58,20.89,35.31,46.43,0,0,0,0,0,0,0,0.702609,-0.419517,-0.376883,-0.426779
E,64,25.89,62.21,10.97,64.09,4.02,65.84,45.85,79.99,0,0,0,0,0,0,0,0.666797,-0.500167,-0.331962,-0.441446
E,88.66,23.83,67.55,7.23,64.95,-0.42,36.06,33.46,75.44,0,0,0,0,0,0,0,0.824406,-0.23818,-0.361452,-0.364009
F,74.52,24.73,0.65,17,-4.02,2.52,-7.03,53.21,2.18,0,0,0,0,0,0,0,0.85421,-0.174058,-0.467263,-0.146794
F,60.87,15.64,0.89,12.43,-4.98,-3.44,-7.27,62.39,1.68,0,0,0,0,0,0,0,0.765338,-0.34698,-0.450221,-0.298164
F,50.51,3.89,2.55,4.19,-3.43,-3.97,-10.62,61.37,-1.48,0,0,0,0,0,0,0,0.685696,-0.439856,-0.421788,-0.39387
F,68.15,6.3,2.37,21.21,-3.99,5.06,-3.99,41.32,6.73,0,0,0,0,0,0,0,0.662724,-0.490991,-0.379463,-0.419095
F,73.92,11.87,2.43,11.11,-2.74,-0.56,-6.83,61.84,2.35,0,0,0,0,0,0,0,0.778853,-0.310203,-0.427262,-0.328233
I,115.15,51.41,73.64,53.84,75.06,43.64,-6.25,47.6,9.43,0,1,1,0,0,0,0,0.70847,-0.347853,-0.568142,-0.232943
I,115.81,63.49,74.17,70.51,60.19,49.54,-3.95,54.69,17.75,0,1,1,0,0,0,0,0.728713,-0.378527,-0.471237,-0.321788
I,96.68,69.02,74.94,69.45,44.71,47.58,-6.03,74.54,3.25,0,1,1,0,0,0,0,0.754194,-0.34663,-0.334514,-0.446199
I,112.15,69.93,77.42,59.32,79.41,43.07,-3.83,58.33,19.83,0,1,1,0,0,0,0,0.71988,-0.342202,-0.491778,-0.337709
I,127.97,50.73,79.31,49.85,79.09,35.36,-0.26,52.9,22.02,0,1,1,0,0,0,0,0.632801,-0.489909,-0.466784,-0.371652
K,9.09,4.92,1.75,23.56,60.72,59.71,78.32,-24.53,5.73,0,0,0,0,0,0,0,0.680733,-0.318515,-0.593674,-0.287128
K,4.21,3.92,1.22,20.57,42.04,59.2,74.47,-36.31,6,0,0,0,0,0,0,0,0.684297,-0.344399,-0.536364,-0.354034
K,1,13.65,1.97,23.64,32.81,63.46,72.06,-34.49,7.2,0,0,0,0,0,0,0,0.67392,-0.376642,-0.444091,-0.454677
K,5.79,8.19,2.96,23.35,60.65,68.53,58.61,-38.21,6.16,0,0,0,0,0,0,0,0.685075,-0.357252,-0.484489,-0.410251
K,3.15,11.29,3.37,23.62,69.87,67.46,78.63,-34.02,8.11,0,0,0,0,0,0,0,0.633885,-0.414443,-0.507122,-0.408572
L,9.95,4.93,86.86,65.63,65.65,59.86,72.48,-44.08,14.83,0,0,0,0,0,0,0,0.795228,-0.256984,-0.535083,-0.12349
L,5.7,20.99,83.95,70.8,43.55,63.85,76.8,-44.55,6.78,0,0,0,0,0,0,0,0.813263,-0.268573,-0.487002,-0.171125
L,0.42,13.03,84.09,68.8,22.88,56.02,86.64,-44.11,4.28,0,0,0,0,0,0,0,0.789646,-0.310175,-0.426626,-0.313271
L,3.21,24.36,84.03,74.34,65.52,69.43,70.13,-45.03,-0.52,0,0,0,0,0,0,0,0.800933,-0.29783,-0.45615,-0.246669
L,4.22,7.68,85.21,65.02,69.38,60.96,87.12,-44.48,8.61,0,0,0,0,0,0,0,0.787195,-0.241418,-0.500766,-0.266543
M,97.95,66.03,68.34,52.22,55.45,46.23,89.91,-16.36,145.26,0,0,1,0,0,1,0,0.809975,-0.21878,-0.413117,-0.35383
M,59.74,65.13,65.23,53.34,36.23,46.54,88.87,-15.61,143.83,0,0,1,0,0,1,0,0.778861,-0.2365,-0.398884,-0.422286
M,63.05,61.66,59.52,52.57,54.95,46.33,77.07,-22.27,136.42,0,0,1,0,0,1,0,0.781221,-0.310316,-0.288043,-0.458721
M,86.57,59.98,57.68,43.89,66,42.94,90.51,-19.08,134.87,0,0,1,0,0,1,0,0.764994,-0.311401,-0.46929,-0.310509
M,68.32,65.58,63.6,52.85,58.82,45.73,91.45,-21.54,141.19,0,0,1,0,0,1,0,0.822619,-0.129351,-0.216262,-0.509486
N,63.63,64.56,69.87,54.86,52.39,81.58,84.61,-19.37,133.22,0,0,1,0,1,0,0,0.846594,-0.19767,-0.371045,-0.32626
N,70.04,60.55,72.41,53.28,37.73,78.8,79.57,-17.03,128.65,0,0,1,0,1,0,0,0.814356,-0.218085,-0.337345,-0.41809
N,66.64,63.98,69.59,52.98,54.65,78.65,85.74,-30.92,132.24,0,0,1,0,1,0,0,0.81429,-0.210564,-0.219867,-0.494191
N,76.44,60.97,68.85,53.28,61,79.13,86.61,-13.62,131.47,0,0,1,0,1,0,0,0.796491,-0.212299,-0.411114,-0.388634
N,79.56,59.8,72.4,56.54,55.33,82.2,91.95,10.97,122.84,0,0,1,0,1,0,0,0.822141,-0.110738,-0.131117,-0.542761
O,54.49,13.18,50.46,10.95,29.89,6.69,33.45,49.08,16.81,0,0,1,0,0,0,0,0.839489,0.081978,-0.51262,0.160134
O,55.01,14.6,52.09,11.35,16.23,6.61,28.33,51.72,18.73,0,0,1,0,0,0,0,0.865055,0.091228,-0.474778,0.133925
O,59.75,10.33,50.41,7.02,26.49,6.86,32.17,51.84,16.73,0,0,1,0,0,0,0,0.867128,0.114213,-0.484502,0.016515
O,61.59,22.36,49.91,13.82,40.44,6.67,39.32,50.83,32.34,0,0,1,0,0,0,0,0.861744,0.128786,-0.470257,0.137232
O,55.97,17.96,48.34,9.34,33.27,6.9,35.83,43.55,18.54,0,0,1,0,0,0,0,0.865725,0.132229,-0.468602,0.114772
P,1.54,-0.86,8.1,59.04,42.86,81.58,44.59,-46.26,-0.36,0,0,0,0,0,0,0,0.960389,0.066702,0.04679,-0.266421
P,1.2,7.46,8.02,69.94,23.17,82.35,47.96,-47.95,-4.57,0,0,0,0,0,0,0,0.888757,-0.003837,0.020533,-0.457886
P,0.43,17.14,9.81,63.97,43.99,83.37,71.14,-47.52,-6.26,0,0,0,0,0,0,0,0.915635,-0.007302,0.037821,-0.399154
P,0.11,24.43,8.62,71.53,55.43,83.85,72.24,-46.12,-2.53,0,0,0,0,0,0,0,0.923342,0.022648,0.084692,-0.373625
P,0.18,19.18,8.36,64.35,63.92,82.96,75.47,-46.85,-5.69,0,0,0,0,0,0,0,0.90528,-0.016674,-0.010475,-0.420285
Q,-1.87,60.09,75.03,61.75,48.88,61.32,78.46,-47.44,-4.5,0,0,0,0,0,0,0,0.945643,0.06231,0.156613,-0.278122
Q,-2.78,54.14,79.1,49.83,49.13,42.48,74.19,-50.71,-6.96,0,0,0,0,0,0,0,0.903571,0.078191,0.187343,-0.377244
Q,-4.05,55.6,73.45,56.35,56.16,64.16,71.04,-48.72,-9.01,0,0,0,0,0,0,0,0.901717,0.00064,0.136389,-0.41022
Q,-3.92,53.75,81.4,52.5,77.42,46.13,75.81,-47.91,-6.84,0,0,0,0,0,0,0,0.884659,0.018381,0.151852,-0.414052
Q,-4.27,59.67,70.14,71.34,60.82,64.73,69.96,-47.84,-7.71,0,0,0,0,0,0,0,0.857841,0.005075,0.143654,-0.493399
R,-11.66,26.82,2.71,6.29,85,55.24,96.28,23.23,51.15,0,1,0,0,0,0,0,0.8293,-0.051694,-0.546863,0.081899
R,-12.6,47.42,3.08,18.99,82.36,68.07,83.56,24.81,69.62,0,1,0,0,0,0,0,0.740698,0.132864,-0.590915,0.289095
R,3.73,42.02,5.57,16.75,53.7,47.11,66.27,21.37,40.28,0,1,0,0,0,0,0,0.657487,0.207287,-0.592122,0.414204
R,-12.75,33.9,3.01,14.63,82.77,58.31,97.17,25.5,53.96,0,1,0,0,0,0,0,0.598566,0.289401,-0.559481,0.493056
R,-14.25,26.16,2.3,9.12,81.07,57.13,78.13,18.02,52.67,0,1,0,0,0,0,0,0.416419,0.423726,-0.444435,0.669725
S,135.38,65.35,76.46,66.18,84.69,53.45,113.49,74.33,20.21,0,1,1,0,0,0,0,0.81676,-0.039308,-0.551207,0.153557
S,131.45,72.75,75.33,66.57,74.28,54.84,88.59,58.92,29.73,0,1,1,0,0,0,0,0.65704,0.177485,-0.646574,0.319123
S,113.45,69.4,71.87,59.04,71.4,53.19,103.58,58.44,20.82,0,1,1,0,0,0,0,0.575591,0.354205,-0.543944,0.472809
S,120.04,66.75,74.51,58.51,69.78,51.01,100.73,56.77,19.71,0,1,1,0,0,0,0,0.584236,0.297887,-0.574329,0.489802
S,120.95,68.98,78.3,62.68,77.95,55.67,97.31,66.12,34.17,0,1,1,0,0,0,0,0.344058,0.490983,-0.464724,0.651189
T,82.38,40.16,86.12,79.31,78.7,80.28,102.39,-20.54,68.2,0,0,1,1,0,0,0,0.829542,0.044343,-0.523474,0.184153
T,81.36,49.99,79.38,74.42,70.63,78.07,83.35,-31.76,74.23,0,0,1,1,0,0,0,0.705482,0.168436,-0.593147,0.348104
T,78.38,51.08,82.29,66,62.52,76.66,86.3,-24,89.54,0,0,1,1,0,0,0,0.601069,0.236071,-0.557373,0.520932
T,75.23,40.94,80.15,61.02,69.7,71.19,88.29,-24.03,70.94,0,0,1,1,0,0,0,0.504168,0.399919,-0.471367,0.600962
T,80.84,39.15,76.85,41.68,62.37,54.29,78.93,-19.8,41.77,0,0,1,1,0,0,0,0.392363,0.522219,-0.409388,0.636804
U,-8.08,32.32,2.66,24.01,81.57,38.49,88.88,32.72,50.09,0,0,0,0,0,0,0,0.790442,-0.091659,-0.579713,0.174212
U,-8.36,23.31,3.35,26.24,79.03,60.86,83.28,31.4,49.43,0,0,0,0,0,0,0,0.661834,0.015988,-0.641043,0.388252
U,-8.66,20.59,4.26,20.17,79.03,58.85,77.66,39.2,34.72,0,0,0,0,0,0,0,0.591211,0.230016,-0.558066,0.531966
U,-7.8,18.34,4.51,18.67,74.45,72.21,76.42,33.19,48,0,0,0,0,0,0,0,0.566583,0.250923,-0.542734,0.559031
U,-7.57,14.54,3.22,17.03,74.66,67.47,80.25,38.2,43.67,0,0,0,0,0,0,0,0.354201,0.413654,-0.457353,0.701792
V,-6.66,3.35,1.31,1.89,73.29,32.05,83.66,32.59,49.72,0,0,0,0,0,0,0,0.808777,-0.092422,-0.559724,0.154988
V,-8.6,28.04,1.42,28.27,69.17,75.47,78.38,30.05,47.83,0,0,0,0,0,0,0,0.701052,0.112653,-0.644244,0.283325
V,-8.05,4.6,1.54,2.67,75.75,58.51,71.09,35.97,38.21,0,0,0,0,0,0,0,0.621904,0.221293,-0.551541,0.509938
V,-8.03,20.1,1.19,12.17,64.79,77.07,66.57,34.16,39.99,0,0,0,0,0,0,0,0.545781,0.304559,-0.523088,0.579429
V,-7.18,0.74,1.5,5.38,68.2,69.18,72.59,32.64,43.86,0,0,0,0,0,0,0,0.391478,0.37833,-0.467549,0.696433
W,-9.45,28.53,-0.02,24.9,-2.59,40.84,79.94,19.71,90.57,0,0,0,0,0,1,0,0.784006,-0.041984,-0.604712,0.082658
W,-9.69,31.35,0.61,21.38,27.19,51.23,76.91,19.43,77.61,0,0,0,0,0,1,0,0.693195,0.156505,-0.619858,0.30065
W,-9.82,36.25,0.46,25.36,0.49,39.04,76.79,6.31,93.16,0,0,0,0,0,1,0,0.612595,0.174188,-0.623206,0.437547
W,-10.42,30.94,0.42,19.42,-0.61,38.6,74.13,6.99,93.9,0,0,0,0,0,1,0,0.573472,0.251907,-0.612799,0.481741
W,-9.44,13.74,0.72,12.88,0.57,23.5,83.46,15.86,61.82,0,0,0,0,0,1,0,0.391496,0.392589,-0.486863,0.674952
X,48.35,11.93,81.2,62.83,70.58,65.07,89.13,44.46,130.05,0,0,0,0,0,0,0,0.85641,0.118693,-0.466535,0.186444
X,58.47,-1.23,80.66,52.96,62.18,60.09,58.41,56.82,129.73,0,0,0,0,0,0,0,0.749732,0.203187,-0.461616,0.419902
X,56.75,9.36,79.14,53.42,55.54,49.32,76.78,66.5,102.14,0,0,0,0,0,0,0,0.634591,0.246299,-0.502469,0.533042
X,76.93,-2.14,82.33,39.97,65.05,41.51,81.56,56.03,93.94,0,0,0,0,0,0,0,0.550882,0.34932,-0.419409,0.631333
X,62.24,-4.37,73.79,40.52,54.95,40.54,76.93,46.34,101.11,0,0,0,0,0,0,0,0.431676,0.411707,-0.36978,0.712092
Y,98.31,68.86,85.56,76.8,78.74,77.61,-7.05,-21.42,-7.07,0,0,1,0,0,0,0,0.8497,0.037404,-0.501035,0.159807
Y,69.18,66.97,84.29,71.34,73.97,58.2,-2.87,-31.99,-1.6,0,0,1,0,0,0,0,0.762537,0.173593,-0.468596,0.410884
Y,76.12,63.29,77.98,67.86,62.17,53.52,-2.4,-20.54,-5.03,0,0,1,0,0,0,0,0.661779,0.253002,-0.49616,0.499889
Y,100.37,71.54,80.55,72.82,74.29,64.28,-5.9,-22.63,-1.92,0,0,1,0,0,0,0,0.575678,0.330843,-0.451714,0.595174
Y,88.07,69.29,79.69,66.16,69.12,58.41,-1.31,-29.03,-1.76,0,0,1,0,0,0,0,0.432185,0.434608,-0.357167,0.704813
G,-0.94,15.76,86.81,10.06,88.18,14.15,103.9,-4.71,6.04,0,0,1,0,0,0,0,0.482895,0.679252,0.337682,0.434256
H,-4.8,9.31,7.35,3.33,82.21,27.03,82.04,-0.75,54.71,0,0,1,0,0,0,0,0.499416,0.630392,0.374242,0.461533
G,-3.91,15.57,84.59,7.69,81.42,19.21,88.89,-16.13,7.04,0,0,1,0,0,0,0,0.501924,0.652435,0.37554,0.425823
H,-7.93,25.84,3.1,20.48,78.07,58.7,76.63,4.96,51.69,0,0,1,0,0,0,0,0.510264,0.625836,0.390031,0.442498
G,-1.05,12.04,78.17,4.66,77.24,-0.8,77.61,-1.87,3.17,0,0,1,0,0,0,0,0.544849,0.612519,0.365343,0.427972
H,-4.13,2.67,7.38,3.71,77.83,-0.9,76.04,-1.42,51.9,0,0,1,0,0,0,0,0.569701,0.565464,0.353796,0.479844
G,-1.98,12.01,76.49,1.51,76.41,-1.32,76.68,-10.64,4.31,0,0,1,0,0,0,0,0.56176,0.591641,0.370718,0.443785
H,-4.97,13.39,5.94,17.42,74.1,25.2,85.55,12.45,33.96,0,0,1,0,0,0,0,0.541253,0.601314,0.384783,0.444295
J,101.31,70.47,84.77,70.28,81.91,69.28,-6,52.2,-7.71,0,1,1,0,0,0,0,0.835808,-0.207478,-0.421864,-0.189305
J,94.78,67.18,79.1,63.21,81.07,58.98,-5.84,59.73,-7.61,0,1,1,0,0,0,0,0.827934,-0.242842,-0.411255,-0.248983
J,92.77,61.75,77.01,56.18,80.85,57.61,-5.63,82.49,-5.33,0,1,1,0,0,0,0,0.839658,-0.197241,-0.412852,-0.2479
J,81.58,61.41,72.7,58.26,76.61,53.89,-5.64,60.78,-6.1,0,1,1,0,0,0,0,0.84713,-0.18699,-0.410217,-0.237964
J,83.96,53.86,77.9,52.19,72.96,46.85,-5.6,50.8,-7.75,0,1,1,0,0,0,0,0.817772,-0.161707,-0.492632,-0.21517
A,89.47,45.54,86.66,50.47,78.75,50.74,100.04,54.94,-6.62,1,0,1,0,0,0,0,0.73088,-0.281419,-0.564494,-0.256956
B,-0.45,9,4.16,12.43,-1.99,6.82,-2.18,56.47,83.16,0,0,1,0,0,0,0,0.731268,-0.346111,-0.482299,-0.335587
C,28.53,3.93,50.48,2.57,34.72,-0.4,22.38,37.82,15.26,0,0,1,0,0,0,0,0.870129,0.08438,-0.450864,0.178043
D,-1.08,-2.98,56.94,12.02,48.65,1.81,35.46,27.66,4.95,0,0,0,0,0,0,0,0.753222,-0.299294,-0.473428,-0.3425
E,61.81,37.9,65.88,18.64,56.41,4.85,45.93,37.12,75.21,0,0,0,0,0,0,0,0.776514,-0.302705,-0.447922,-0.316437
F,67.17,4.21,1.58,14.06,-3.99,4.63,-7.89,71.35,3.24,0,0,0,0,0,0,0,0.788927,-0.281583,-0.468745,-0.280189
G,-1.35,5.96,78.07,4.97,77.27,0.09,78.54,-7.81,18.76,0,0,1,0,0,0,0,0.670288,0.696326,0.115419,0.227896
H,-4.01,12.61,18,11.32,73.93,5.93,76.66,1.95,43.04,0,0,1,0,0,0,0,0.652535,0.702971,0.149829,0.23835
I,118.47,72.04,79.56,56.85,62.86,44.17,-2.8,57.31,15.79,0,1,1,0,0,0,0,0.747018,-0.339058,-0.476238,-0.316236
J,117.84,71.4,77.39,55.4,61.02,43.1,-5.11,54.35,15.17,0,1,1,0,0,0,0,0.790445,-0.174926,-0.375905,-0.369642
K,2.66,22.52,4.4,23.48,67.01,72.99,71.33,-14.38,9.2,0,0,0,0,0,0,0,0.673112,-0.335385,-0.56854,-0.326425
L,1.06,2.91,87.05,55.9,77.01,43.82,95.82,-20.22,-5,0,0,0,0,0,0,0,0.787585,-0.2461,-0.483437,-0.291595
M,72.33,70.92,70.63,58.74,60.88,59.46,85.17,24.37,130.66,0,0,1,0,0,1,0,0.741829,-0.335679,-0.458718,-0.353748
N,62.38,62.99,71.96,60.32,39.23,88.35,72.78,46.56,109.87,0,0,1,0,1,0,0,0.784274,-0.294122,-0.386837,-0.385247
O,51.47,23,45.37,22.22,25.2,14.78,43.11,50.04,17.17,0,0,1,0,0,0,0,0.879023,0.092705,-0.433753,0.046225
P,8.98,16.49,15.77,63.14,42.48,72.9,67.62,-1.03,1.79,0,0,0,0,0,0,0,0.896471,-0.012333,-0.067882,-0.350901
Q,-3.48,57.6,60.45,29.01,51.67,22.01,65.57,-29.9,-5.26,0,0,0,0,0,0,0,0.925997,-0.055004,0.063504,-0.362908
