K,13.44,27.52,3.04,29.12,73.84,63.96,76.32,-28.92,26.4,0,0,0,0,0,0,0,100
K,8.84,29.6,4.36,33.36,70.24,63.16,79.92,-32.84,36,0,0,0,0,0,0,0,100
K,6.6,33,2.04,24.52,72.76,51.84,70.4,-24.2,26.48,0,0,0,0,0,0,0,100
K,7.16,26.28,2,25.8,73.12,62.28,70.76,-34.84,28.52,0,0,0,0,0,0,0,100
L,15.72,1.92,83.04,1.88,76.44,12.16,78,1.8,2.16,0,0,0,0,0,0,0,100
L,12.88,15.08,82.6,60.76,79.36,42.12,79.68,5.52,2.84,0,0,0,0,0,0,0,100
L,7.32,24.44,81.24,74.2,78.44,70,76.48,-37.2,2.56,0,0,0,0,0,0,0,100
L,5.84,31.96,82.28,77.56,74.68,68.04,73.08,-30.96,1.88,0,0,0,0,0,0,0,100
L,6.68,23.16,81.56,78.28,74.52,71.92,57.12,-24.48,2.2,0,0,0,0,0,0,0,100
M,61.8,89.16,67.68,66.76,68.6,65.48,84.08,36.36,123.88,0,0,1000,0,0,1000,0,100
M,72.16,71.12,63.96,59.44,67.36,58.12,70.48,10.8,125.16,0,0,1000,0,0,1000,0,100
M,81.4,87.16,77,63.12,73.04,64.04,75.96,66.8,130.08,0,0,1000,0,0,1000,0,100
M,77.8,79.52,73.44,62.96,68.48,63.84,63.96,29.68,123.32,0,0,1000,0,0,1000,0,100
M,82.92,87.24,74.2,67.16,67.48,64.24,74.32,23.4,134.8,0,0,1000,0,0,1000,0,100
N,57.28,63.72,68.56,59.48,63.2,77.24,79.16,20.56,92.56,0,0,1000,0,1000,0,0,100
N,59.84,65.72,69.24,60.04,64.2,77.28,74.48,-9.36,108.72,0,0,1000,0,1000,0,0,100
N,69.04,73.76,73.92,71.32,47.84,80.24,77.68,29,123.84,0,0,1000,0,1000,0,0,100
N,68.96,75.16,69.36,64.92,46.24,80.88,59,-9.16,113.2,0,0,1000,0,1000,0,0,100
N,68.96,75.96,73.84,71.48,42.68,83.28,67.92,17.84,122.8,0,0,1000,0,1000,0,0,100
O,34.2,15.4,35.64,19.44,49.36,15.2,46.32,50.56,20.92,0,0,1000,0,0,0,0,100
O,35.36,19.52,38.24,15.64,47.88,13.44,36.96,27.88,28.96,0,0,1000,0,0,0,0,100
O,49.08,10.48,43.12,6.4,48.08,12.24,28.92,25.16,29.36,0,0,1000,0,0,0,0,100
O,49.04,23.08,42.96,13.56,45.72,13.92,41.24,46.6,17.36,0,0,1000,0,0,0,0,100
O,42.28,18.16,34.6,21.88,33.64,16.32,34.44,29.52,21.84,0,0,1000,0,0,0,0,100
P,13.92,9.64,11.44,57.84,69.12,64.32,58.72,15.2,0.56,0,0,0,0,0,0,0,-100
P,11.24,7.56,5.36,61.8,72.52,77.72,56.4,2.28,1.6,0,0,0,0,0,0,0,-100
P,8.32,10.08,9.44,77.52,68.2,78.96,59.84,-22.08,0.32,0,0,0,0,0,0,0,-100
P,8.44,13.08,9.56,72.24,64.76,76.04,58.36,-36.56,0.68,0,0,0,0,0,0,0,-100
P,7.4,25,7.44,78.32,66.32,76.4,66.64,-25.92,0.72,0,0,0,0,0,0,0,-100
Q,3.72,59.8,72.68,62.4,72.76,59.04,69.52,-31.76,2.8,0,0,0,0,0,0,0,-100
Q,2.72,77.48,75.72,65.96,73.12,68.08,69.96,-43.8,8.92,0,0,0,0,0,0,0,-100
Q,2.64,78.88,73,72.44,73.52,71.28,69,-34.28,6.44,0,0,0,0,0,0,0,-100
Q,1.16,78.44,73.44,69.48,70.88,67,68.4,-31.92,6.24,0,0,0,0,0,0,0,-100
Q,1.52,75,73.4,66.68,68.88,64.2,71.32,-32.2,10.48,0,0,0,0,0,0,0,-100
R,-1.56,23.44,6.96,2.52,77.92,45.76,66,38.2,65.08,0,1000,0,0,0,0,0,100
R,-2.96,28.04,3.56,17.72,60.2,65.12,55.64,20.6,52.96,0,1000,0,0,0,0,0,100
R,-1.36,26.52,5.32,6.52,76.24,58.24,74.72,27.08,63.08,0,1000,0,0,0,0,0,100
R,-3.04,32.36,4.68,12.32,73.68,63.72,58.76,29.16,58.96,0,1000,0,0,0,0,0,100
R,-3.6,49.36,2.04,26.48,65.72,72.72,56.2,24.6,49.84,0,1000,0,0,0,0,0,100
S,88.96,72.12,75.96,68.32,67.32,55.68,78.56,85.52,18.84,0,1000,1000,0,0,0,0,100
S,100.96,56.2,74.2,53.68,67.12,47.2,78.76,56.4,18.72,0,1000,1000,0,0,0,0,100
S,91.64,80.16,69.16,63.16,69.92,48.04,78.48,56.68,23.48,0,1000,1000,0,0,0,0,100
S,100.2,74.32,76.32,63.84,70.32,50.36,80.32,58.8,48.88,0,1000,1000,0,0,0,0,100
S,92.4,79.6,65.76,61.96,59.12,47.56,70.12,64.36,32.6,0,1000,1000,0,0,0,0,100
T,67.48,38.28,79.04,58.12,72.04,64.4,65.64,32.28,69.16,0,0,1000,1000,0,0,0,100
T,68.64,42.32,77.96,59.04,71.36,63.16,65.16,8.44,81.72,0,0,1000,1000,0,0,0,100
T,71.96,56.72,76.96,76.68,71.56,65.56,79.64,6.6,95.36,0,0,1000,1000,0,0,0,100
T,69.2,51.16,75.32,77.84,70.08,64.92,67.44,43.72,82.76,0,0,1000,1000,0,0,0,100
T,72.76,55.8,77.12,60.44,71.44,53.2,58.88,22.68,89.52,0,0,1000,1000,0,0,0,100
U,7.08,36.24,5.24,30.28,62.32,69,55.28,35.8,40.64,0,0,1000,0,0,0,0,100
U,9.28,23.96,5.56,10.6,68.4,11.44,65.28,19.88,59.28,0,0,1000,0,0,0,0,100
U,4.68,22.64,6.52,6.6,74.48,26.48,72.4,32.24,51,0,0,1000,0,0,0,0,100
U,5.28,13.12,2.08,6.44,65.24,15.84,72.92,28.96,52.56,0,0,1000,0,0,0,0,100
U,3.12,23.16,2.8,8.8,69.56,12.92,71.56,23.52,58.24,0,0,1000,0,0,0,0,100
V,6.88,15.56,2,10.4,63.48,65,52.8,28.2,42.8,0,0,0,0,0,0,0,100
V,5.8,13.4,1.8,3.24,69.6,17.96,58.64,19.6,59.24,0,0,0,0,0,0,0,100
V,4.2,12.28,1.64,3.24,70.64,34.28,62.84,22.36,43.64,0,0,0,0,0,0,0,100
V,4.64,1.32,0.2,1.48,58.64,29.84,59.44,24.36,48.16,0,0,0,0,0,0,0,100
V,2.64,14.64,0.88,4.48,70.2,11.24,68.04,16.32,56.12,0,0,0,0,0,0,0,100
W,1,30.16,0.36,17.24,1.32,34.24,50.6,25.44,80.16,0,0,0,0,0,1000,0,100
W,0.84,41.16,-1.36,23.96,0.2,37.52,42.32,18.88,76.52,0,0,0,0,0,1000,0,100
W,-0.32,44.08,-0.28,19.68,0.36,35.6,44.04,27.84,77.32,0,0,0,0,0,1000,0,100
W,-0.64,35.32,-2.24,16.2,0.2,33,36.72,23.24,78.52,0,0,0,0,0,1000,0,100
W,-0.92,44.2,-2.4,23.84,0,37.4,42.4,18.76,76.8,0,0,0,0,0,1000,0,100
X,59.24,-3.4,77.96,44.8,74.24,50.72,49.24,89.8,95.12,0,0,0,0,0,0,0,100
X,56.44,1.64,76.36,55.88,70.2,64.04,58.4,102.4,95.24,0,0,0,0,0,0,0,100
X,82.32,-1.2,79.88,49.4,72.88,54.64,51.76,100.2,97.76,0,0,0,0,0,0,0,100
X,83.08,1.84,78,55.44,71.16,54.72,62.32,132.04,85.36,0,0,0,0,0,0,0,100
X,70.4,1.72,77.56,59.56,70.92,47.6,59.84,41.36,97.2,0,0,0,0,0,0,0,100
Y,85.48,65.16,68.72,70.92,72.8,63.28,5.4,34.92,4.16,0,0,1000,0,0,0,0,100
Y,79.8,56.56,76.36,68.4,77.48,57.08,3.52,32.76,3.88,0,0,1000,0,0,0,0,100
Y,75.56,71.56,78.16,79.76,73.88,68.12,3.2,27.44,4.28,0,0,1000,0,0,0,0,100
Y,77.72,75.88,77.52,77.12,72.84,67.08,3.72,23.08,3.48,0,0,1000,0,0,0,0,100
Y,79.64,74.08,76.8,79.72,73.96,66.36,2.92,9.8,4.32,0,0,1000,0,0,0,0,100
Z,7.72,25.48,82.88,48.8,68.56,45.4,48.44,31.64,22.32,0,0,0,0,0,0,0,-100
Z,5.64,45.8,60.72,70.44,69.32,69.64,39.92,68.4,12.44,0,0,0,0,0,0,0,-100
Z,5.76,13.32,81.84,51.48,61.64,59.4,44.36,36.04,15.8,0,0,0,0,0,0,0,-100
Z,7.84,18,84.56,54.28,72.92,59,78.68,36.6,25.16,0,0,0,0,0,0,0,-100
Z,6.48,23.04,83.64,50.64,71.88,54.68,76.28,39.6,21.28,0,0,0,0,0,0,0,-100
